Pathway,Location,Date,latitude,longitude,RH,Tair,Tleaf,PARin,Patm,BLCond,LAI,VPD,Species,PFT,PFT_ID,vcmax_CLM45,epsi_o,epsi_c,r1,r2,r3,r4,r5,soil_clay_0,soil_sand_0,soil_OM_0,SM_0,SMC_0,medslope
C3,Tambopata_Peru,6/28/2010,-12.75,-69.75,75.15638602,28.81,28.81,362.5730648,99.77,2.307202289,5.562967936,1.274,Unonopsis matthewsii,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.3384751,0.736382097,4.12
C3,Tambopata_Peru,6/28/2010,-12.75,-69.75,70.44186747,30.99,30.99,362.5730648,99.78,2.290894431,5.562967936,1.642,Iryanthera laevis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.3384751,0.736382097,4.12
C3,Tambopata_Peru,6/28/2010,-12.75,-69.75,69.55009494,31.44,31.44,362.5730648,99.68,2.285217319,5.562967936,1.569,Neea divaricata,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.3384751,0.736382097,4.12
C3,Tambopata_Peru,6/29/2010,-12.75,-69.75,54.74689799,31.04,31.04,468.1967315,99.52,2.250031684,5.577987671,2.099166667,Eschweilera coriacea,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.336563683,0.732223641,4.12
C3,Tambopata_Peru,6/29/2010,-12.75,-69.75,55.79868549,30.38,30.38,468.1967315,99.4,2.252205225,5.577987671,1.99,Glycydendron amazonicum,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.336563683,0.732223641,4.12
C3,Tambopata_Peru,6/29/2010,-12.75,-69.75,63.08406884,26.48,26.48,468.1967315,99.97,2.294603211,5.577987671,1.227777778,Annona foetida,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.336563683,0.732223641,4.12
C3,Tambopata_Peru,6/29/2010,-12.75,-69.75,56.24225204,30.11,30.11,468.1967315,99.42,2.254663983,5.577987671,1.824,Brosimum lactescens,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.336563683,0.732223641,4.12
C3,Tambopata_Peru,6/29/2010,-12.75,-69.75,61.29891556,27.34,27.34,468.1967315,99.9,2.286433969,5.577987671,1.242,Theobroma speciosum,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.336563683,0.732223641,4.12
C3,Tambopata_Peru,6/29/2010,-12.75,-69.75,52.71470131,32.4,32.4,468.1967315,99.63,2.242492718,5.577987671,2.126,Pouteria cladantha,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.336563683,0.732223641,4.12
C3,Tambopata_Peru,6/29/2010,-12.75,-69.75,59.81228754,28.1,28.1,468.1967315,99.85,2.27952423,5.577987671,1.31,Pouteria caimito,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.336563683,0.732223641,4.12
C3,Tambopata_Peru,6/29/2010,-12.75,-69.75,54.22233479,31.38,31.38,468.1967315,99.79,2.253617152,5.577987671,1.392666667,Nectandra viburnoides,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.336563683,0.732223641,4.12
C3,Tambopata_Peru,6/29/2010,-12.75,-69.75,64.89763236,25.66,25.66,468.1967315,100,2.301590581,5.577987671,1.17,Lindackeria paludosa,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.336563683,0.732223641,4.12
C3,Tambopata_Peru,6/29/2010,-12.75,-69.75,54.65349459,31.1,31.1,468.1967315,99.46,2.248231701,5.577987671,2.13,Hirtella excelsa,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.336563683,0.732223641,4.12
C3,Tambopata_Peru,6/30/2010,-12.75,-69.75,60.82820803,31.33,31.33,356.0208333,99.68,1.731015225,5.593119303,1.85,Virola surinamensis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.331111781,0.720362554,4.12
C3,Tambopata_Peru,6/30/2010,-12.75,-69.75,56.52129351,34.06,34.06,356.0208333,99.51,1.712706742,5.593119303,2.291428571,Trigynaea duckei,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.331111781,0.720362554,4.12
C3,Tambopata_Peru,6/30/2010,-12.75,-69.75,60.30173822,31.64,31.64,356.0208333,99.37,1.723876722,5.593119303,1.922,Tapura juruana,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.331111781,0.720362554,4.12
C3,Tambopata_Peru,6/30/2010,-12.75,-69.75,59.36016023,32.21,32.21,356.0208333,99.43,1.721697789,5.593119303,2.045714286,Sarcaulus brasiliensis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.331111781,0.720362554,4.12
C3,Tambopata_Peru,6/30/2010,-12.75,-69.75,59.70315479,32,32,356.0208333,99.4,1.72236281,5.593119303,1.869090909,Pourouma minor,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.331111781,0.720362554,4.12
C3,Tambopata_Peru,6/30/2010,-12.75,-69.75,57.77110254,33.22,33.22,356.0208333,99.65,1.719818815,5.593119303,1.972666667,Neea macrophylla,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.331111781,0.720362554,4.12
C3,Tambopata_Peru,6/30/2010,-12.75,-69.75,57.66454277,33.29,33.29,356.0208333,99.48,1.716492667,5.593119303,2.204666667,Zanthoxylum acreanum,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.331111781,0.720362554,4.12
C3,Tambopata_Peru,7/1/2010,-12.75,-69.75,57.7921606,33.47,33.47,339.1590648,99.23,1.73548822,5.608256022,2.215,Myroxylon balsamum,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.326786613,0.710952775,4.12
C3,Tambopata_Peru,7/1/2010,-12.75,-69.75,59.72446793,32.24,32.24,339.1590648,99.17,1.741424536,5.608256022,2.022142857,Sloanea obtusifolia,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.326786613,0.710952775,4.12
C3,Tambopata_Peru,7/1/2010,-12.75,-69.75,66.56199316,28.53,28.53,339.1590648,99.65,1.771372678,5.608256022,1.316,Pouteria bangii,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.326786613,0.710952775,4.12
C3,Tambopata_Peru,7/1/2010,-12.75,-69.75,64.90192541,29.35,29.35,339.1590648,99.62,1.766039107,5.608256022,1.363333333,Maquira guianensis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.326786613,0.710952775,4.12
C3,Tambopata_Peru,7/1/2010,-12.75,-69.75,57.65633342,33.56,33.56,339.1590648,99.37,1.737426782,5.608256022,1.407272727,Cecropia sciadophylla,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.326786613,0.710952775,4.12
C3,Tambopata_Peru,7/1/2010,-12.75,-69.75,58.2348384,33.18,33.18,339.1590648,99.29,1.738181558,5.608256022,1.94,Celtis schippii,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.326786613,0.710952775,4.12
C3,Tambopata_Peru,7/1/2010,-12.75,-69.75,57.28282988,33.81,33.81,339.1590648,99.47,1.737758773,5.608256022,1.678,Brosimum alicastrum,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.326786613,0.710952775,4.12
C3,Tambopata_Peru,7/1/2010,-12.75,-69.75,64.08706318,29.77,29.77,339.1590648,99.58,1.762882359,5.608256022,1.612,Bertholletia excelsa,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.326786613,0.710952775,4.12
C3,Tambopata_Peru,7/1/2010,-12.75,-69.75,71.08952702,26.51,26.51,339.1590648,99.67,1.783671369,5.608256022,1.301333333,Dialium guianense,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.326786613,0.710952775,4.12
C3,Tambopata_Peru,7/10/2010,-12.75,-69.75,80.55615091,28.50666667,28.50666667,292.9486574,99.42333333,1.29463734,5.744125366,1.318888889,Mabea nitida,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.434641711,0.945600945,4.12
C3,Tambopata_Peru,7/10/2010,-12.75,-69.75,79.42427033,28.9625,28.9625,292.9486574,99.3225,1.291372949,5.744125366,1.148782468,Pseudolmedia laevis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.434641711,0.945600945,4.12
C3,Tambopata_Peru,7/11/2010,-12.75,-69.75,78.06151736,28.2,28.2,352.3230509,99.1675,1.329337656,5.759256999,1.16675,Leonia glycycarpa,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.436003367,0.948563347,4.12
C3,Tambopata_Peru,7/11/2010,-12.75,-69.75,76.5842579,28.81,28.81,352.3230509,99.12,1.326016764,5.759256999,1.256666667,Mabea nitida,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.436003367,0.948563347,4.12
C3,Tambopata_Peru,7/11/2010,-12.75,-69.75,76.52899191,28.83333333,28.83333333,352.3230509,98.91666667,1.323194346,5.759256999,1.207222222,Sterculia tessmannii,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.436003367,0.948563347,4.12
C3,Tambopata_Peru,7/12/2010,-12.75,-69.75,79.21176375,28.51,28.51,374.0436227,98.79,1.955987083,5.774393717,1.331666667,Guarea gomma,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.421040662,0.916010677,4.12
C3,Tambopata_Peru,7/12/2010,-12.75,-69.75,78.54834295,28.78,28.78,374.0436227,98.94,1.957205208,5.774393717,0.971142857,Leonia glycycarpa,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.421040662,0.916010677,4.12
C3,Tambopata_Peru,7/12/2010,-12.75,-69.75,80.68026109,27.93,27.93,374.0436227,99.044,1.96479384,5.774393717,1.007614286,Symphonia globulifera,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.421040662,0.916010677,4.12
C3,Tambopata_Peru,7/13/2010,-12.75,-69.75,80.53446342,28.34,28.34,301.7553681,99.38,1.504112903,5.789530436,1.026666667,Leonia glycycarpa,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.415642929,0.904267438,4.12
C3,Tambopata_Peru,7/13/2010,-12.75,-69.75,77.06720535,29.775,29.775,301.7553681,99.145,1.493447832,5.789530436,1.126071429,Guarea gomma,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.415642929,0.904267438,4.12
C3,Tambopata_Peru,7/15/2010,-12.75,-69.75,66.55803316,19.665,19.665,122.532287,99.86,2.449942648,5.819681803,0.7335,Eschweilera coriacea,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,24,39,0.043,0.420786603,0.91545795,4.12
C3,Tervuren Belgium,6/20/2007,50.83,4.52,67.45134971,21.36666667,21.36666667,1062.5,100.3209505,3.048366858,2.76546224,0.866666667,Brassica napus,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.349469312,0.738557351,6
C3,Tervuren Belgium,6/20/2007,50.83,4.52,61.30685892,23.72222222,23.72222222,1445,100.3209505,3.024179356,2.76546224,2.094425937,Brassica oleracea,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.349469312,0.738557351,6
C3,Tervuren Belgium,6/21/2007,50.83,4.52,64.22280692,21.84,21.84,811.2,100.3296274,1.849041651,2.763626099,1.1,Brassica napus,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.348290825,0.736066774,6
C3,Tervuren Belgium,6/21/2007,50.83,4.52,70.2820384,19.8,19.8,400.5,100.3296274,1.861917721,2.763626099,1.698036473,Brassica oleracea,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.348290825,0.736066774,6
C3,Tervuren Belgium,6/28/2007,50.83,4.52,51.4730664,19.025,19.025,598.75,100.1917284,4.215391288,2.750203451,1.274770451,Brassica oleracea,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.35412267,0.748391612,6
C3,Tervuren Belgium,6/28/2007,50.83,4.52,58.76536178,16.5,16.5,1311.1,100.1917284,4.252138614,2.750203451,0.76,Brassica napus,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.35412267,0.748391612,6
C3,Tervuren Belgium,6/29/2007,50.83,4.52,71.56398212,16.64,16.64,226.8,100.2325334,4.872074083,2.748250326,0.44,Brassica napus,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.36362222,0.768467658,6
C3,Tervuren Belgium,7/9/2007,50.83,4.52,57.25786995,20.6,20.6,1601.4,100.4086781,3.476390592,2.729202271,1.51376671,Brassica oleracea,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.387113635,0.818113668,6
C3,Tervuren Belgium,7/9/2007,50.83,4.52,63.13274294,18.53333333,18.53333333,1520.5,100.4086781,3.501021895,2.729202271,0.733333333,Brassica napus,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.387113635,0.818113668,6
C3,Tervuren Belgium,7/17/2007,50.83,4.52,53.60433462,25.07,25.07,1730,100.7080366,4.12533402,2.706654867,1.826073439,Brassica oleracea,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.335446676,0.708922357,6
C3,Tervuren Belgium,7/17/2007,50.83,4.52,67.08217488,19.61666667,19.61666667,497.1666667,100.7080366,4.202176175,2.706654867,0.666666667,Brassica napus,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.335446676,0.708922357,6
C3,Tervuren Belgium,7/26/2007,50.83,4.52,70.26509169,20.3,20.3,388,100.0847886,4.547474986,2.655873617,1.284323648,Brassica oleracea,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.359963862,0.7607362,6
C3,Tervuren Belgium,7/27/2007,50.83,4.52,59.00099144,21.1,21.1,1575.777778,100.3695479,4.701255455,2.650258382,1.671371579,Brassica oleracea,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.359094238,0.758898365,6
C3,Tervuren Belgium,8/2/2007,50.83,4.52,55.07732655,23.7,23.7,1427.666667,100.1995304,2.915250049,2.616444906,1.980327022,Brassica oleracea,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.342358589,0.723529775,6
C3,Tervuren Belgium,8/3/2007,50.83,4.52,53.82920238,22,22,472,101.2494692,1.397288572,2.610829671,1.398924194,Brassica oleracea,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.333805911,0.705454816,6
C3,Tervuren Belgium,8/16/2007,50.83,4.52,61.74315262,18.26666667,18.26666667,383.3333333,99.97896354,4.737247299,2.539576213,1.42755711,Brassica oleracea,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.353370794,0.746802619,6
C3,Tervuren Belgium,8/17/2007,50.83,4.52,55.6119118,19.59285714,19.59285714,802.3571429,100.8195553,4.059402475,2.536036174,1.480160947,Brassica oleracea,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.337277731,0.71279205,6
C3,Tervuren Belgium,5/21/2008,50.83,4.52,24.72595231,19.73999939,19.73999939,1024.2,100.7218773,3.514020414,2.683685303,1.188290495,Brassica napus,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.27846508,0.588499262,6
C3,Tervuren Belgium,5/22/2008,50.83,4.52,39.49711733,19,19,799.6666667,100.614236,3.04935428,2.687347412,1.154985461,Brassica napus,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.267683602,0.565714027,6
C3,Tervuren Belgium,5/28/2008,50.83,4.52,62.78968294,22.88461527,22.88461527,1110.692308,99.9491766,3.793530744,2.709197998,1.464159458,Brassica napus,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.352662531,0.7453058,6
C3,Tervuren Belgium,6/3/2008,50.83,4.52,71.93379038,21.10000015,21.10000015,714.4,100.2355617,3.580857657,2.731170654,1.437730497,Brassica napus,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.377146212,0.797048834,6
C3,Tervuren Belgium,6/9/2008,50.83,4.52,58.48406867,24.45384583,24.45384583,964.7692308,101.3102274,2.991834639,2.752904256,1.381079542,Brassica napus,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.368952242,0.779731958,6
C3,Tervuren Belgium,6/11/2008,50.83,4.52,47.33079594,19.07999985,19.07999985,552.2,101.1360859,3.616587035,2.760223389,1.191025913,Brassica napus,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.339402135,0.7172817,6
C3,Tervuren Belgium,6/16/2008,50.83,4.52,40.06092152,17.49285741,17.49285741,697.5,100.178564,2.872642479,2.773147583,1.158212497,Brassica napus,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.379798317,0.802653708,6
C3,Tervuren Belgium,6/24/2008,50.83,4.52,55.66282566,22.26,22.26,931.7,100.8094984,3.434577024,2.75777181,1.242953024,Brassica oleracea,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.329909961,0.697221239,6
C3,Tervuren Belgium,6/30/2008,50.83,4.52,53.407137,21.63125,21.63125,1109.125,101.1436947,2.943151597,2.746414185,1.5609739,Brassica oleracea,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.293038114,0.619297448,6
C3,Tervuren Belgium,7/1/2008,50.83,4.52,50.45091696,26.19285712,26.19285712,802.5714286,100.6421675,2.971570603,2.744466146,1.472284332,Brassica napus,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.280002086,0.59174752,6
C3,Tervuren Belgium,7/9/2008,50.83,4.52,73.0832237,16.9,16.9,251,100.5443291,4.049958154,2.729202271,1.13303258,Brassica napus,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.322089259,0.680693216,6
C3,Tervuren Belgium,7/14/2008,50.83,4.52,53.46898988,20.54615376,20.54615376,303.4615385,101.3807645,2.945137765,2.719680786,1.144137661,Brassica napus,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.328071975,0.693336899,6
C3,Tervuren Belgium,7/15/2008,50.83,4.52,77.14726602,17.5,17.5,144,101.665,3.995668247,2.717732747,0.985605861,Brassica oleracea,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.317195066,0.670349983,6
C3,Tervuren Belgium,7/22/2008,50.83,4.52,45.92969736,24.15,24.15,1134.333333,101.5362682,3.53608365,2.678456624,1.013864053,Brassica oleracea,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.328528214,0.694301099,6
C3,Tervuren Belgium,7/28/2008,50.83,4.52,88.00371006,21.89999962,21.89999962,265.6666667,100.5315918,2.634859311,2.644643148,1.382217583,Brassica napus,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.299670664,0.63331447,6
C3,Tervuren Belgium,7/29/2008,50.83,4.52,63.66050142,26.5,26.5,1458.5,100.6428433,2.711801123,2.638910929,1.333101713,Brassica oleracea,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.310209656,0.655587241,6
C3,Tervuren Belgium,8/4/2008,50.83,4.52,55.18722767,23.1875,23.1875,1358,100.1754393,4.322449377,2.605097453,1.154968476,Brassica oleracea,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.354510371,0.749210965,6
C3,Tervuren Belgium,5/28/2009,50.83,4.52,64.21809938,18.49999968,18.49999968,977.6666667,101.8913781,3.808158527,2.709197998,0.97606407,Brassica napus,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.365953509,0.77339453,6
C3,Tervuren Belgium,5/29/2009,50.83,4.52,37.00822082,20.2035718,20.2035718,1507.178571,102.1459674,3.638942096,2.712860107,1.368221643,Brassica napus,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.349469121,0.738556948,6
C3,Tervuren Belgium,6/2/2009,50.83,4.52,45.81239769,21.68653851,21.68653851,1440.307692,101.2384686,4.091161688,2.727508545,1.44271103,Brassica napus,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.291491953,0.616029842,6
C3,Tervuren Belgium,6/3/2009,50.83,4.52,38.87761688,18.76923099,18.76923099,861.4615385,101.0556118,3.947296512,2.731170654,1.155675484,Brassica napus,Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,12.5,20,0.0215,0.280441221,0.592675574,6
